Timestamp,UTC,Latitude,Longitude
1741709878.681322,2025/03/11 - 16:17:58,49.38458333333333,1.0685555
1741709879.6873362,2025/03/11 - 16:17:59,49.384584333333336,1.068557
1741709880.6934164,2025/03/11 - 16:18:00,49.38458533333333,1.0685585
1741709881.699499,2025/03/11 - 16:18:01,49.384586,1.0685591666666667
1741709882.7056,2025/03/11 - 16:18:02,49.38458683333333,1.06856
1741709883.7176292,2025/03/11 - 16:18:03,49.384588,1.068561
1741709884.7325969,2025/03/11 - 16:18:04,49.384589,1.068561
1741709885.7475555,2025/03/11 - 16:18:05,49.38458966666666,1.0685608333333334
1741709886.7625458,2025/03/11 - 16:18:06,49.38458983333333,1.0685613333333333
1741709887.7774267,2025/03/11 - 16:18:07,49.38458983333333,1.0685615
1741709888.792317,2025/03/11 - 16:18:08,49.38458966666666,1.0685616666666666
1741709889.8072786,2025/03/11 - 16:18:09,49.38458966666666,1.0685623333333334
1741709890.8222764,2025/03/11 - 16:18:10,49.38458966666666,1.068563
1741709891.8369632,2025/03/11 - 16:18:11,49.38458966666666,1.0685636666666667
1741709892.8506646,2025/03/11 - 16:18:12,49.38458966666666,1.068564
1741709893.8656764,2025/03/11 - 16:18:13,49.38458966666666,1.0685643333333332
1741709894.8799214,2025/03/11 - 16:18:14,49.38458933333333,1.0685646666666666
1741709895.8926578,2025/03/11 - 16:18:15,49.384589166666665,1.0685646666666666
1741709896.9076269,2025/03/11 - 16:18:16,49.384588666666666,1.0685653333333334
1741709897.922677,2025/03/11 - 16:18:17,49.3845885,1.0685655
1741709898.937613,2025/03/11 - 16:18:18,49.3845885,1.0685658333333332
1741709899.9525657,2025/03/11 - 16:18:19,49.384587833333335,1.068566
1741709900.9675066,2025/03/11 - 16:18:20,49.38458716666667,1.0685666666666669
1741709901.9824767,2025/03/11 - 16:18:21,49.38458666666666,1.0685668333333334
1741709902.9974797,2025/03/11 - 16:18:22,49.384586,1.0685676666666666
1741709904.0124202,2025/03/11 - 16:18:23,49.384585,1.0685685
1741709905.0274668,2025/03/11 - 16:18:24,49.384584333333336,1.0685696666666666
1741709906.0425353,2025/03/11 - 16:18:25,49.38458366666666,1.06857
1741709907.0574822,2025/03/11 - 16:18:26,49.384583166666665,1.0685705
1741709908.0724163,2025/03/11 - 16:18:27,49.38458266666667,1.068571333333333
