Timestamp,UTC,Latitude,Longitude
1741798722.5891252,2025/03/12 - 16:58:42,49.384372,1.0682638333333334
1741798723.639225,2025/03/12 - 16:58:43,49.38437366666667,1.0682658333333332
1741798724.6892607,2025/03/12 - 16:58:44,49.38437533333333,1.0682676666666666
1741798725.739219,2025/03/12 - 16:58:45,49.38437716666667,1.0682698333333334
1741798726.7914064,2025/03/12 - 16:58:46,49.38437866666666,1.0682718333333334
1741798727.8999531,2025/03/12 - 16:58:47,49.38438333333333,1.0682711666666669
1741798729.0051615,2025/03/12 - 16:58:48,49.38438533333333,1.0682735
1741798730.1117344,2025/03/12 - 16:58:49,49.38438683333333,1.0682755
1741798731.2202551,2025/03/12 - 16:58:50,49.38438883333333,1.0682775
1741798732.328292,2025/03/12 - 16:58:52,49.384393,1.068281
1741798733.4368584,2025/03/12 - 16:58:53,49.38439433333333,1.0682825
1741798734.5447986,2025/03/12 - 16:58:54,49.38439533333333,1.0682766666666663
1741798735.6532454,2025/03/12 - 16:58:55,49.384397666666665,1.0682795
1741798736.7615614,2025/03/12 - 16:58:56,49.3843995,1.0682815
1741798737.8677187,2025/03/12 - 16:58:57,49.3844015,1.0682846666666663
1741798738.9179676,2025/03/12 - 16:58:58,49.38440383333333,1.0682868333333333
1741798739.9681923,2025/03/12 - 16:58:59,49.384407333333336,1.0682855
1741798741.018339,2025/03/12 - 16:59:00,49.38440916666666,1.0682876666666667
1741798742.0706136,2025/03/12 - 16:59:01,49.384411,1.0682893333333334
1741798743.1768854,2025/03/12 - 16:59:02,49.3844135,1.0682908333333334
1741798744.2836685,2025/03/12 - 16:59:04,49.38441766666666,1.0682928333333332
1741798745.333877,2025/03/12 - 16:59:05,49.38441983333333,1.0682938333333334
1741798746.3840897,2025/03/12 - 16:59:06,49.38442166666667,1.068295
1741798747.4342706,2025/03/12 - 16:59:07,49.3844235,1.0682958333333332
1741798748.486668,2025/03/12 - 16:59:08,49.38442483333333,1.068296666666667
1741798749.5958662,2025/03/12 - 16:59:09,49.3844265,1.0682981666666669
1741798750.7047,2025/03/12 - 16:59:10,49.38442833333333,1.0683003333333334
1741798751.814448,2025/03/12 - 16:59:11,49.38443016666667,1.0683011666666666
1741798752.9229305,2025/03/12 - 16:59:12,49.38443133333333,1.0683033333333334
1741798754.03052,2025/03/12 - 16:59:13,49.38443266666667,1.0683048333333334
1741798755.1231108,2025/03/12 - 16:59:14,49.384435,1.0683065
1741798756.231745,2025/03/12 - 16:59:15,49.38443616666667,1.0683068333333334
1741798757.340273,2025/03/12 - 16:59:17,49.384438,1.0683076666666669
1741798758.4470663,2025/03/12 - 16:59:18,49.38443866666667,1.0683085
1741798759.4970877,2025/03/12 - 16:59:19,49.38444016666666,1.0683091666666666
1741798760.5469224,2025/03/12 - 16:59:20,49.384441333333335,1.06831
1741798761.5968387,2025/03/12 - 16:59:21,49.38444233333333,1.068310833333333
1741798762.646792,2025/03/12 - 16:59:22,49.38444333333333,1.0683116666666663
1741798763.6989074,2025/03/12 - 16:59:23,49.384445,1.0683123333333333
1741798764.807379,2025/03/12 - 16:59:24,49.38444566666666,1.068313
1741798765.9158273,2025/03/12 - 16:59:25,49.3844465,1.0683138333333333
1741798767.0246692,2025/03/12 - 16:59:26,49.38444766666667,1.0683146666666667
1741798768.1335156,2025/03/12 - 16:59:27,49.384448166666665,1.0683153333333333
1741798769.2383378,2025/03/12 - 16:59:28,49.38444866666666,1.0683158333333334
1741798770.3468397,2025/03/12 - 16:59:30,49.3844495,1.0683175
1741798771.4555745,2025/03/12 - 16:59:31,49.3844505,1.0683183333333333
1741798772.5616972,2025/03/12 - 16:59:32,49.384450666666666,1.068319
1741798773.6700995,2025/03/12 - 16:59:33,49.38445166666666,1.0683196666666666
1741798774.7745185,2025/03/12 - 16:59:34,49.384452333333336,1.0683205
1741798775.8833978,2025/03/12 - 16:59:35,49.3844535,1.0683211666666663
1741798776.987287,2025/03/12 - 16:59:36,49.38445433333333,1.0683225
1741798778.0956037,2025/03/12 - 16:59:37,49.384455333333335,1.0683235
1741798779.2044747,2025/03/12 - 16:59:38,49.3844565,1.0683243333333332
1741798780.3128576,2025/03/12 - 16:59:40,49.384458333333335,1.0683256666666667
1741798781.4213831,2025/03/12 - 16:59:41,49.384459,1.0683265
1741798782.528237,2025/03/12 - 16:59:42,49.38446016666666,1.0683271666666667
1741798783.6371477,2025/03/12 - 16:59:43,49.38446116666667,1.0683278333333333
1741798784.746016,2025/03/12 - 16:59:44,49.3844625,1.0683286666666667
1741798785.854512,2025/03/12 - 16:59:45,49.38446366666667,1.0683293333333332
1741798786.963233,2025/03/12 - 16:59:46,49.384465,1.0683301666666667
1741798788.0718942,2025/03/12 - 16:59:47,49.38446616666667,1.068331
1741798789.1803389,2025/03/12 - 16:59:48,49.38446733333333,1.0683321666666667
1741798790.285726,2025/03/12 - 16:59:50,49.38446983333333,1.0683346666666669
1741798791.39422,2025/03/12 - 16:59:51,49.384471,1.0683356666666666
1741798792.5031185,2025/03/12 - 16:59:52,49.38447283333333,1.0683375
1741798793.6119587,2025/03/12 - 16:59:53,49.384474,1.0683385
1741798794.7207196,2025/03/12 - 16:59:54,49.38447516666667,1.06834
1741798795.8296063,2025/03/12 - 16:59:55,49.38447683333333,1.0683415
1741798796.9384232,2025/03/12 - 16:59:56,49.384478,1.0683428333333334
1741798798.0255885,2025/03/12 - 16:59:57,49.38447933333333,1.0683443333333331
1741798799.078307,2025/03/12 - 16:59:58,49.38448116666667,1.0683463333333334
1741798800.1282403,2025/03/12 - 16:59:59,49.38448233333333,1.068347333333333
1741798801.1782005,2025/03/12 - 17:00:00,49.384484,1.0683488333333333
1741798802.22816,2025/03/12 - 17:00:01,49.38448483333333,1.0683505
1741798803.3358264,2025/03/12 - 17:00:03,49.384487666666665,1.0683526666666667
1741798804.4420607,2025/03/12 - 17:00:04,49.384489333333335,1.0683535
1741798805.4920793,2025/03/12 - 17:00:05,49.38449083333333,1.0683543333333334
1741798806.542081,2025/03/12 - 17:00:06,49.3844925,1.0683555
1741798807.592064,2025/03/12 - 17:00:07,49.38449366666666,1.0683565
1741798808.642066,2025/03/12 - 17:00:08,49.384495,1.0683573333333334
1741798809.6942043,2025/03/12 - 17:00:09,49.384496166666665,1.0683585
1741798810.8027058,2025/03/12 - 17:00:10,49.3844975,1.0683593333333332
