Timestamp,Latitude,Longitude
1742918977.3868475,49.38424466666667,1.0687615
1742918977.4818256,49.38424473333333,1.0687615499999998
1742918977.5768037,49.3842448,1.0687616
1742918977.6717818,49.38424486666667,1.06876165
1742918977.7667599,49.384244933333335,1.0687617
1742918977.861738,49.384245,1.06876175
1742918977.956716,49.384245066666665,1.0687617999999999
1742918978.0516942,49.38424513333333,1.06876185
1742918978.1466722,49.3842452,1.0687619
1742918978.2416503,49.38424526666667,1.06876195
1742918978.3366284,49.38424533333333,1.068762
1742918978.3397634,49.384245334930775,1.0687620010649628
1742918978.3428981,49.384245336528224,1.0687620021299253
1742918978.346033,49.384245338125666,1.0687620031948881
1742918978.3491678,49.38424533972311,1.068762004259851
1742918978.3523028,49.38424534132055,1.0687620053248137
1742918978.3554378,49.384245342918,1.0687620063897763
1742918978.3585725,49.38424534451544,1.068762007454739
1742918978.3617074,49.384245346112884,1.0687620085197018
1742918978.3648422,49.384245347710326,1.0687620095846646
1742918978.3679771,49.384245349307776,1.0687620106496272
1742918978.371112,49.38424535090522,1.06876201171459
1742918978.3742468,49.38424535250266,1.0687620127795527
1742918978.3773818,49.3842453541001,1.0687620138445155
1742918978.3805165,49.38424535569755,1.068762014909478
1742918978.3836515,49.38424535729499,1.0687620159744409
1742918978.3867865,49.384245358892436,1.0687620170394037
1742918978.3899212,49.384245360489885,1.0687620181043664
1742918978.3930562,49.38424536208733,1.068762019169329
1742918978.3961911,49.38424536368477,1.0687620202342918
1742918978.3993258,49.38424536528221,1.0687620212992546
1742918978.4024608,49.38424536687966,1.0687620223642171
1742918978.4055955,49.3842453684771,1.06876202342918
1742918978.4087305,49.384245370074545,1.0687620244941427
1742918978.4118655,49.38424537167199,1.0687620255591055
1742918978.4150002,49.38424537326944,1.068762026624068
1742918978.4181352,49.38424537486688,1.0687620276890308
1742918978.42127,49.38424537646432,1.0687620287539936
1742918978.4244049,49.38424537806177,1.0687620298189564
1742918978.4275398,49.38424537965921,1.068762030883919
1742918978.4306746,49.384245381256655,1.0687620319488818
1742918978.4338095,49.3842453828541,1.0687620330138445
1742918978.4369442,49.384245384451546,1.0687620340788073
1742918978.4400792,49.38424538604899,1.0687620351437699
1742918978.4432142,49.38424538764643,1.0687620362087327
1742918978.446349,49.38424538924387,1.0687620372736955
1742918978.4494839,49.38424539084132,1.0687620383386582
1742918978.4526186,49.384245392438764,1.0687620394036208
1742918978.4557536,49.384245394036206,1.0687620404685836
1742918978.4588885,49.38424539563365,1.0687620415335464
1742918978.4620233,49.3842453972311,1.0687620425985092
1742918978.4651582,49.38424539882854,1.0687620436634717
1742918978.468293,49.38424540042598,1.0687620447284345
1742918978.471428,49.38424540202343,1.0687620457933973
1742918978.474563,49.384245403620874,1.0687620468583598
1742918978.4776976,49.384245405218316,1.0687620479233226
1742918978.4808326,49.38424540681576,1.0687620489882854
1742918978.4839675,49.38424540841321,1.0687620500532482
1742918978.4871023,49.38424541001065,1.0687620511182108
1742918978.4902372,49.38424541160809,1.0687620521831735
1742918978.493372,49.384245413205534,1.0687620532481363
1742918978.496507,49.38424541480298,1.0687620543130991
1742918978.499642,49.384245416400425,1.0687620553780617
1742918978.5027766,49.38424541799787,1.0687620564430245
1742918978.5059116,49.38424541959531,1.0687620575079873
1742918978.5090463,49.38424542119276,1.06876205857295
1742918978.5121813,49.3842454227902,1.0687620596379126
1742918978.5153162,49.38424542438764,1.0687620607028754
1742918978.518451,49.38424542598509,1.0687620617678382
1742918978.521586,49.384245427582535,1.068762062832801
1742918978.5247207,49.38424542917998,1.0687620638977635
1742918978.5278556,49.38424543077742,1.0687620649627263
1742918978.5309906,49.38424543237487,1.068762066027689
1742918978.5341253,49.38424543397231,1.0687620670926516
1742918978.5372603,49.38424543556975,1.0687620681576144
1742918978.540395,49.384245437167195,1.0687620692225772
1742918978.54353,49.384245438764644,1.06876207028754
1742918978.546665,49.384245440362086,1.0687620713525026
1742918978.5497997,49.38424544195953,1.0687620724174653
1742918978.5529346,49.38424544355698,1.0687620734824281
1742918978.5560694,49.38424544515442,1.068762074547391
1742918978.5592043,49.38424544675186,1.0687620756123535
1742918978.5623393,49.384245448349304,1.0687620766773163
1742918978.565474,49.384245449946754,1.068762077742279
1742918978.568609,49.384245451544196,1.0687620788072418
1742918978.571744,49.38424545314164,1.0687620798722044
1742918978.5748787,49.38424545473908,1.0687620809371672
1742918978.5780137,49.38424545633653,1.06876208200213
1742918978.5811484,49.38424545793397,1.0687620830670927
1742918978.5842834,49.384245459531414,1.0687620841320553
1742918978.5874183,49.384245461128856,1.068762085197018
1742918978.590553,49.384245462726305,1.0687620862619809
1742918978.593688,49.38424546432375,1.0687620873269437
1742918978.5968227,49.38424546592119,1.0687620883919062
1742918978.5999577,49.38424546751864,1.068762089456869
1742918978.6030927,49.38424546911608,1.0687620905218318
1742918978.6062274,49.38424547071352,1.0687620915867944
1742918978.6093624,49.384245472310965,1.0687620926517571
1742918978.612497,49.384245473908415,1.06876209371672
1742918978.615632,49.38424547550586,1.0687620947816827
1742918978.618767,49.3842454771033,1.0687620958466453
1742918978.6219018,49.38424547870074,1.068762096911608
1742918978.6250367,49.38424548029819,1.0687620979765708
1742918978.6281714,49.38424548189563,1.0687620990415336
1742918978.6313064,49.384245483493075,1.0687621001064962
1742918978.6344414,49.38424548509052,1.068762101171459
1742918978.637576,49.384245486687966,1.0687621022364218
1742918978.640711,49.38424548828541,1.0687621033013845
1742918978.6438458,49.38424548988285,1.068762104366347
1742918978.6469808,49.3842454914803,1.06876210543131
1742918978.6501157,49.38424549307774,1.0687621064962727
1742918978.6532505,49.384245494675184,1.0687621075612355
1742918978.6563854,49.38424549627263,1.068762108626198
1742918978.6595204,49.384245497870076,1.0687621096911608
1742918978.662655,49.38424549946752,1.0687621107561236
1742918978.66579,49.38424550106496,1.0687621118210862
1742918978.6689248,49.3842455026624,1.068762112886049
1742918978.6720598,49.38424550425985,1.0687621139510117
1742918978.6751947,49.384245505857294,1.0687621150159745
1742918978.6783295,49.384245507454736,1.068762116080937
1742918978.6814644,49.384245509052185,1.0687621171458999
1742918978.6845992,49.38424551064963,1.0687621182108626
1742918978.6877341,49.38424551224707,1.0687621192758254
1742918978.690869,49.38424551384451,1.068762120340788
1742918978.6940038,49.38424551544196,1.0687621214057508
1742918978.6971388,49.3842455170394,1.0687621224707136
1742918978.7002735,49.384245518636845,1.0687621235356763
1742918978.7034085,49.38424552023429,1.068762124600639
1742918978.7065434,49.38424552183174,1.0687621256656017
1742918978.7096782,49.38424552342918,1.0687621267305645
1742918978.7128131,49.38424552502662,1.0687621277955273
1742918978.7159479,49.38424552662406,1.0687621288604898
1742918978.7190828,49.38424552822151,1.0687621299254526
1742918978.7222178,49.384245529818955,1.0687621309904154
1742918978.7253525,49.3842455314164,1.0687621320553782
1742918978.7284875,49.384245533013846,1.0687621331203407
1742918978.7316222,49.38424553461129,1.0687621341853035
1742918978.7347572,49.38424553620873,1.0687621352502663
1742918978.7378922,49.38424553780617,1.0687621363152289
1742918978.7410269,49.38424553940362,1.0687621373801917
1742918978.7441618,49.384245541001064,1.0687621384451544
1742918978.7472968,49.38424554259851,1.0687621395101172
1742918978.7504315,49.38424554419595,1.0687621405750798
1742918978.7535665,49.3842455457934,1.0687621416400426
1742918978.7567012,49.38424554739084,1.0687621427050054
1742918978.7598362,49.38424554898828,1.0687621437699681
1742918978.7629712,49.384245550585725,1.0687621448349307
1742918978.766106,49.384245552183174,1.0687621458998935
1742918978.7692409,49.384245553780616,1.0687621469648563
1742918978.7723756,49.38424555537806,1.068762148029819
1742918978.7755105,49.38424555697551,1.0687621490947816
1742918978.7786455,49.38424555857295,1.0687621501597444
1742918978.7817802,49.38424556017039,1.0687621512247072
1742918978.7849152,49.384245561767834,1.06876215228967
1742918978.78805,49.38424556336528,1.0687621533546325
1742918978.791185,49.384245564962725,1.0687621544195953
1742918978.7943199,49.38424556656017,1.068762155484558
1742918978.7974546,49.38424556815761,1.0687621565495207
1742918978.8005896,49.38424556975506,1.0687621576144835
1742918978.8037243,49.3842455713525,1.0687621586794462
1742918978.8068593,49.38424557294994,1.068762159744409
1742918978.8099942,49.38424557454739,1.0687621608093716
1742918978.813129,49.384245576144835,1.0687621618743344
1742918978.816264,49.38424557774228,1.0687621629392972
1742918978.8193986,49.38424557933972,1.06876216400426
1742918978.8225336,49.38424558093717,1.0687621650692225
1742918978.8256686,49.38424558253461,1.0687621661341853
1742918978.8288033,49.38424558413205,1.068762167199148
1742918978.8319383,49.384245585729495,1.0687621682641109
1742918978.8350732,49.384245587326944,1.0687621693290734
1742918978.838208,49.38424558892439,1.0687621703940362
1742918978.841343,49.38424559052183,1.068762171458999
1742918978.8444777,49.38424559211927,1.0687621725239618
1742918978.8476126,49.38424559371672,1.0687621735889243
1742918978.8507476,49.38424559531416,1.0687621746538871
1742918978.8538823,49.384245596911605,1.06876217571885
1742918978.8570173,49.384245598509054,1.0687621767838127
1742918978.860152,49.384245600106496,1.0687621778487753
1742918978.863287,49.38424560170394,1.068762178913738
1742918978.866422,49.38424560330138,1.0687621799787008
1742918978.8695567,49.38424560489883,1.0687621810436634
1742918978.8726916,49.38424560649627,1.0687621821086262
1742918978.8758264,49.384245608093714,1.068762183173589
1742918978.8789613,49.384245609691156,1.0687621842385517
1742918978.8820963,49.384245611288605,1.0687621853035143
1742918978.885231,49.38424561288605,1.068762186368477
1742918978.888366,49.38424561448349,1.0687621874334399
1742918978.8915007,49.38424561608094,1.0687621884984027
1742918978.8946357,49.38424561767838,1.0687621895633652
1742918978.8977706,49.38424561927582,1.068762190628328
1742918978.9009054,49.384245620873266,1.0687621916932908
1742918978.9040403,49.384245622470715,1.0687621927582536
1742918978.907175,49.38424562406816,1.0687621938232161
1742918978.91031,49.3842456256656,1.068762194888179
1742918978.913445,49.38424562726304,1.0687621959531417
1742918978.9165797,49.38424562886049,1.0687621970181045
1742918978.9197147,49.38424563045793,1.068762198083067
1742918978.9228497,49.384245632055375,1.0687621991480298
1742918978.9259844,49.38424563365282,1.0687622002129926
1742918978.9291193,49.38424563525027,1.0687622012779552
1742918978.932254,49.38424563684771,1.068762202342918
1742918978.935389,49.38424563844515,1.0687622034078808
1742918978.938524,49.3842456400426,1.0687622044728435
1742918978.9416587,49.38424564164004,1.068762205537806
1742918978.9447937,49.384245643237485,1.0687622066027689
1742918978.9479284,49.38424564483493,1.0687622076677317
1742918978.9510634,49.384245646432376,1.0687622087326945
1742918978.9541984,49.38424564802982,1.068762209797657
1742918978.957333,49.38424564962726,1.0687622108626198
1742918978.960468,49.3842456512247,1.0687622119275826
1742918978.9636028,49.38424565282215,1.0687622129925454
1742918978.9667377,49.384245654419594,1.068762214057508
1742918978.9698727,49.384245656017036,1.0687622151224707
1742918978.9730074,49.38424565761448,1.0687622161874335
1742918978.9761424,49.38424565921193,1.0687622172523963
1742918978.9792771,49.38424566080937,1.0687622183173588
1742918978.982412,49.38424566240681,1.0687622193823216
1742918978.985547,49.38424566400426,1.0687622204472844
1742918978.9886818,49.3842456656017,1.0687622215122472
1742918978.9918168,49.384245667199146,1.0687622225772098
1742918978.9949515,49.38424566879659,1.0687622236421725
1742918978.9980865,49.38424567039404,1.0687622247071353
1742918979.0012214,49.38424567199148,1.068762225772098
1742918979.0043561,49.38424567358892,1.0687622268370607
1742918979.007491,49.384245675186364,1.0687622279020235
1742918979.010626,49.38424567678381,1.0687622289669862
1742918979.0137608,49.384245678381255,1.0687622300319488
1742918979.0168958,49.3842456799787,1.0687622310969116
1742918979.0200305,49.38424568157615,1.0687622321618744
1742918979.0231655,49.38424568317359,1.0687622332268372
1742918979.0263004,49.38424568477103,1.0687622342917997
1742918979.0294352,49.38424568636847,1.0687622353567625
1742918979.0325701,49.38424568796592,1.0687622364217253
1742918979.0357049,49.384245689563365,1.068762237486688
1742918979.0388398,49.38424569116081,1.0687622385516506
1742918979.0419748,49.38424569275825,1.0687622396166134
1742918979.0451095,49.3842456943557,1.0687622406815762
1742918979.0482445,49.38424569595314,1.068762241746539
1742918979.0513792,49.38424569755058,1.0687622428115016
1742918979.0545142,49.384245699148025,1.0687622438764643
1742918979.0576491,49.384245700745474,1.0687622449414271
1742918979.0607839,49.384245702342916,1.0687622460063897
1742918979.0639188,49.38424570394036,1.0687622470713525
1742918979.0670536,49.38424570553781,1.0687622481363153
1742918979.0701885,49.38424570713525,1.068762249201278
1742918979.0733235,49.38424570873269,1.0687622502662406
1742918979.0764582,49.384245710330134,1.0687622513312034
1742918979.0795932,49.38424571192758,1.0687622523961662
1742918979.082728,49.384245713525026,1.068762253461129
1742918979.0858629,49.38424571512247,1.0687622545260915
1742918979.0889978,49.38424571671991,1.0687622555910543
1742918979.0921326,49.38424571831736,1.068762256656017
1742918979.0952675,49.3842457199148,1.0687622577209799
1742918979.0984025,49.384245721512244,1.0687622587859424
1742918979.1015372,49.384245723109686,1.0687622598509052
1742918979.1046722,49.384245724707135,1.068762260915868
1742918979.107807,49.38424572630458,1.0687622619808308
1742918979.110942,49.38424572790202,1.0687622630457934
1742918979.1140769,49.38424572949947,1.0687622641107561
1742918979.1172116,49.38424573109691,1.068762265175719
1742918979.1203465,49.38424573269435,1.0687622662406817
1742918979.1234813,49.384245734291795,1.0687622673056443
1742918979.1266162,49.384245735889245,1.068762268370607
1742918979.1297512,49.38424573748669,1.0687622694355698
1742918979.132886,49.38424573908413,1.0687622705005324
1742918979.136021,49.38424574068157,1.0687622715654952
1742918979.1391556,49.38424574227902,1.068762272630458
1742918979.1422906,49.38424574387646,1.0687622736954208
1742918979.1454256,49.384245745473905,1.0687622747603833
1742918979.1485603,49.384245747071354,1.068762275825346
1742918979.1516953,49.384245748668796,1.068762276890309
1742918979.15483,49.38424575026624,1.0687622779552717
1742918979.157965,49.38424575186368,1.0687622790202342
1742918979.1611,49.38424575346113,1.068762280085197
1742918979.1642346,49.38424575505857,1.0687622811501598
1742918979.1673696,49.384245756656014,1.0687622822151226
1742918979.1705043,49.384245758253456,1.0687622832800852
1742918979.1736393,49.384245759850906,1.068762284345048
1742918979.1767743,49.38424576144835,1.0687622854100107
1742918979.179909,49.38424576304579,1.0687622864749735
1742918979.183044,49.38424576464323,1.068762287539936
1742918979.186179,49.38424576624068,1.0687622886048989
1742918979.1893137,49.384245767838124,1.0687622896698616
1742918979.1924486,49.384245769435566,1.0687622907348242
1742918979.1955833,49.384245771033015,1.068762291799787
1742918979.1987183,49.38424577263046,1.0687622928647498
1742918979.2018533,49.3842457742279,1.0687622939297126
1742918979.204988,49.38424577582534,1.0687622949946751
1742918979.208123,49.38424577742279,1.068762296059638
1742918979.2112577,49.38424577902023,1.0687622971246007
1742918979.2143927,49.384245780617675,1.0687622981895635
1742918979.2175276,49.38424578221512,1.068762299254526
1742918979.2206624,49.38424578381257,1.0687623003194888
1742918979.2237973,49.38424578541001,1.0687623013844516
1742918979.226932,49.38424578700745,1.0687623024494144
1742918979.230067,49.38424578860489,1.068762303514377
1742918979.233202,49.38424579020234,1.0687623045793397
1742918979.2363367,49.384245791799785,1.0687623056443025
1742918979.2394717,49.38424579339723,1.0687623067092653
1742918979.2426064,49.384245794994676,1.0687623077742279
1742918979.2457414,49.38424579659212,1.0687623088391907
1742918979.2488763,49.38424579818956,1.0687623099041534
1742918979.252011,49.384245799787,1.0687623109691162
1742918979.255146,49.38424580138445,1.0687623120340788
1742918979.2582808,49.384245802981894,1.0687623130990416
1742918979.2614157,49.384245804579336,1.0687623141640044
1742918979.2645507,49.38424580617678,1.068762315228967
1742918979.2676854,49.38424580777423,1.0687623162939297
1742918979.2708204,49.38424580937167,1.0687623173588925
1742918979.2739553,49.38424581096911,1.0687623184238553
1742918979.27709,49.38424581256656,1.0687623194888178
