Timestamp,UTC,Latitude,Longitude
1741711708.4204285,2025/03/11 - 16:48:28,49.385407666666666,1.0685733333333334
1741711709.5513055,2025/03/11 - 16:48:29,49.385408,1.0685733333333334
1741711710.6857667,2025/03/11 - 16:48:30,49.38540816666666,1.0685735
1741711711.8245256,2025/03/11 - 16:48:31,49.38540816666666,1.0685735
1741711712.9540665,2025/03/11 - 16:48:32,49.38540833333333,1.0685735
1741711714.076493,2025/03/11 - 16:48:33,49.38540866666666,1.0685736666666668
1741711715.224699,2025/03/11 - 16:48:34,49.38540883333333,1.068574
1741711716.358333,2025/03/11 - 16:48:36,49.38540916666667,1.0685741666666666
1741711717.4864492,2025/03/11 - 16:48:37,49.38540916666667,1.0685743333333333
1741711718.6317482,2025/03/11 - 16:48:38,49.385409333333335,1.068574666666667
1741711719.7770135,2025/03/11 - 16:48:39,49.385409333333335,1.068574666666667
1741711720.9142983,2025/03/11 - 16:48:40,49.385409333333335,1.068575
1741711722.0512445,2025/03/11 - 16:48:41,49.38540983333333,1.068575
1741711723.1832628,2025/03/11 - 16:48:42,49.38541,1.068575
1741711724.311758,2025/03/11 - 16:48:43,49.38541,1.068575
1741711725.448239,2025/03/11 - 16:48:45,49.38541016666667,1.068575
1741711726.5569751,2025/03/11 - 16:48:46,49.38541016666667,1.068575
1741711727.677129,2025/03/11 - 16:48:47,49.3854105,1.068575
1741711728.789803,2025/03/11 - 16:48:48,49.3854105,1.068575
1741711729.941855,2025/03/11 - 16:48:49,49.3854105,1.068574666666667
1741711731.0781603,2025/03/11 - 16:48:50,49.3854105,1.0685743333333333
1741711732.210447,2025/03/11 - 16:48:51,49.3854105,1.0685741666666666
1741711733.3377106,2025/03/11 - 16:48:53,49.3854105,1.0685735
1741711734.462742,2025/03/11 - 16:48:54,49.3854105,1.0685733333333334
1741711735.58974,2025/03/11 - 16:48:55,49.3854105,1.068573166666667
1741711736.7076542,2025/03/11 - 16:48:56,49.3854105,1.0685728333333333
1741711737.8225448,2025/03/11 - 16:48:57,49.3854105,1.0685726666666666
1741711738.9405718,2025/03/11 - 16:48:58,49.3854105,1.0685726666666666
1741711740.045438,2025/03/11 - 16:48:59,49.3854105,1.0685726666666666
1741711741.1771755,2025/03/11 - 16:49:00,49.3854105,1.0685725
1741711742.29432,2025/03/11 - 16:49:01,49.3854105,1.0685721666666663
1741711743.4142969,2025/03/11 - 16:49:03,49.38541016666667,1.068572
1741711744.534778,2025/03/11 - 16:49:04,49.38541016666667,1.0685718333333334
1741711745.6852083,2025/03/11 - 16:49:05,49.38541016666667,1.0685716666666667
1741711746.7890985,2025/03/11 - 16:49:06,49.38541016666667,1.0685716666666667
1741711747.9182203,2025/03/11 - 16:49:07,49.3854105,1.068571333333333
1741711749.0237477,2025/03/11 - 16:49:08,49.3854105,1.068571333333333
1741711750.1516302,2025/03/11 - 16:49:09,49.3854105,1.068571333333333
1741711751.2795568,2025/03/11 - 16:49:10,49.3854105,1.0685711666666666
1741711752.4122863,2025/03/11 - 16:49:12,49.3854105,1.0685711666666666
1741711753.54924,2025/03/11 - 16:49:13,49.385410666666665,1.0685711666666666
1741711754.664178,2025/03/11 - 16:49:14,49.385410666666665,1.0685711666666666
