Timestamp,UTC,Latitude,Longitude
1742921149.4207344,2025/03/25 - 16:45:49,49.38456216666667,1.0684666666666667
1742921150.31536,2025/03/25 - 16:45:50,177.38456333333332,1.068466
1742921151.3185356,2025/03/25 - 16:45:51,49.38456466666667,1.0684645
1742921152.3212144,2025/03/25 - 16:45:52,49.38456633333333,1.0684638333333334
1742921153.3249967,2025/03/25 - 16:45:53,49.38456766666667,1.0684623333333334
1742921154.3000093,2025/03/25 - 16:45:54,49.38456933333333,1.0684608333333334
1742921155.3142142,2025/03/25 - 16:45:55,49.38457066666667,1.0684591666666667
1742921156.2887275,2025/03/25 - 16:45:56,49.384571666666666,1.0684558333333334
1742921157.3045719,2025/03/25 - 16:45:57,49.384572999999996,1.068454
1742921158.3125455,2025/03/25 - 16:45:58,49.38457433333333,1.0684523333333333
1742921159.327396,2025/03/25 - 16:45:59,49.3845755,1.0684503333333333
1742921160.296593,2025/03/25 - 16:46:00,49.384576,1.0684488333333333
1742921161.3135986,2025/03/25 - 16:46:01,49.384577,1.0684466666666665
1742921162.3296535,2025/03/25 - 16:46:02,49.38457783333333,1.0684443333333333
1742921163.345292,2025/03/25 - 16:46:03,49.38458116666666,1.0684356666666666
1742921164.310539,2025/03/25 - 16:46:04,49.384585333333334,1.0684248333333333
1742921165.3289254,2025/03/25 - 16:46:05,49.3845915,1.0684115
1742921166.335464,2025/03/25 - 16:46:06,49.38459916666667,1.0683989999999999
1742921167.3450558,2025/03/25 - 16:46:07,49.3846065,1.0683846666666668
1742921168.3030717,2025/03/25 - 16:46:08,49.384614166666665,1.068366
1742921169.3248882,2025/03/25 - 16:46:09,49.384623166666664,1.0683525
1742921170.297907,2025/03/25 - 16:46:10,49.384634,1.0683451666666666
1742921171.2997577,2025/03/25 - 16:46:11,49.384644333333334,1.0683366666666667
1742921172.301755,2025/03/25 - 16:46:12,49.384655333333335,1.068331
1742921173.30564,2025/03/25 - 16:46:13,49.3846685,1.0683271666666667
1742921174.310913,2025/03/25 - 16:46:14,49.384679,1.0683233333333333
1742921175.3009365,2025/03/25 - 16:46:15,49.384683333333335,1.0683168333333333
1742921176.3267393,2025/03/25 - 16:46:16,49.384685166666664,1.0683151666666666
1742921177.2907288,2025/03/25 - 16:46:17,49.384687,1.0683115
1742921178.299454,2025/03/25 - 16:46:18,49.384689333333334,1.0683078333333333
1742921179.3130884,2025/03/25 - 16:46:19,49.38469166666667,1.0682981666666667
1742921180.3356845,2025/03/25 - 16:46:20,49.384693,1.068286
1742921181.295553,2025/03/25 - 16:46:21,49.384688,1.0682705
1742921182.3068397,2025/03/25 - 16:46:22,49.384677333333336,1.0682526666666667
1742921183.315992,2025/03/25 - 16:46:23,49.384667666666665,1.0682346666666667
1742921184.3315544,2025/03/25 - 16:46:24,49.384660333333336,1.068219
1742921185.3469527,2025/03/25 - 16:46:25,49.384656166666666,1.0682115
1742921186.3151073,2025/03/25 - 16:46:26,49.384653166666666,1.0682063333333334
1742921187.2696087,2025/03/25 - 16:46:27,49.384655333333335,1.0682011666666666
1742921188.2734704,2025/03/25 - 16:46:28,49.38465933333333,1.068196
1742921189.2750535,2025/03/25 - 16:46:29,49.38466066666667,1.0681941666666666
1742921190.2793403,2025/03/25 - 16:46:30,49.38466233333333,1.0681926666666666
1742921191.3005638,2025/03/25 - 16:46:31,49.38466583333333,1.0681928333333333
1742921192.3180788,2025/03/25 - 16:46:32,49.38466733333333,1.0681891666666667
1742921193.2712743,2025/03/25 - 16:46:33,49.384668166666664,1.068187
1742921194.337596,2025/03/25 - 16:46:34,49.3846685,1.0681833333333333
1742921195.3066506,2025/03/25 - 16:46:35,49.384669,1.0681801666666666
1742921196.265401,2025/03/25 - 16:46:36,49.38467033333333,1.0681775
1742921197.2811828,2025/03/25 - 16:46:37,49.384671166666664,1.068174
1742921198.2917233,2025/03/25 - 16:46:38,49.384672,1.0681713333333334
1742921199.302705,2025/03/25 - 16:46:39,49.384673666666664,1.0681681666666667
1742921200.3239453,2025/03/25 - 16:46:40,49.384675,1.0681643333333333
1742921201.274266,2025/03/25 - 16:46:41,49.3846755,1.0681603333333334
1742921202.3313544,2025/03/25 - 16:46:42,49.3846755,1.0681563333333333
1742921203.3356073,2025/03/25 - 16:46:43,49.384682166666664,1.0681503333333333
1742921204.3377287,2025/03/25 - 16:46:44,49.38468866666667,1.0681443333333334
1742921205.3320503,2025/03/25 - 16:46:45,49.38469533333333,1.068139
1742921206.3413537,2025/03/25 - 16:46:46,49.3846955,1.0681331666666667
1742921207.2952018,2025/03/25 - 16:46:47,49.3846965,1.0681288333333334
1742921208.3105965,2025/03/25 - 16:46:48,49.38469716666667,1.0681241666666665
1742921209.3222232,2025/03/25 - 16:46:49,49.384697833333334,1.0681191666666667
1742921210.3507705,2025/03/25 - 16:46:50,49.384702,1.0681078333333334
1742921211.3060772,2025/03/25 - 16:46:51,49.384707999999996,1.0680971666666665
1742921212.2685668,2025/03/25 - 16:46:52,49.3847145,1.06809
1742921213.3350165,2025/03/25 - 16:46:53,49.384723,1.0680816666666666
1742921214.2885675,2025/03/25 - 16:46:54,49.38473,1.0680691666666666
1742921215.2995296,2025/03/25 - 16:46:55,49.38473483333333,1.0680593333333332
1742921216.3030498,2025/03/25 - 16:46:56,49.38474033333333,1.068051
1742921217.3023188,2025/03/25 - 16:46:57,49.384745833333334,1.0680406666666666
1742921218.3056345,2025/03/25 - 16:46:58,49.38475,1.0680315
1742921219.3078387,2025/03/25 - 16:46:59,49.3847535,1.0680221666666667
1742921220.3227022,2025/03/25 - 16:47:00,49.38475783333333,1.068011
1742921221.3411074,2025/03/25 - 16:47:01,49.384762333333335,1.0679988333333332
1742921222.3025289,2025/03/25 - 16:47:02,49.38476433333333,1.0679859999999999
1742921223.2654362,2025/03/25 - 16:47:03,49.38476566666667,1.0679715
1742921224.3490322,2025/03/25 - 16:47:04,49.384766666666664,1.0679583333333333
1742921225.3074758,2025/03/25 - 16:47:05,49.384769,1.067955
1742921226.2691793,2025/03/25 - 16:47:06,49.384771666666666,1.0679511666666666
1742921227.2801745,2025/03/25 - 16:47:07,49.38477616666667,1.0679445
1742921228.2942014,2025/03/25 - 16:47:08,49.38477866666667,1.06794
1742921229.250035,2025/03/25 - 16:47:09,49.38478166666667,1.0679355
1742921230.2632647,2025/03/25 - 16:47:10,49.38478416666667,1.0679303333333334
1742921231.2645864,2025/03/25 - 16:47:11,49.3847865,1.067925
1742921232.2683825,2025/03/25 - 16:47:12,49.38478833333333,1.0679221666666667
1742921233.2712154,2025/03/25 - 16:47:13,49.38479,1.0679183333333333
1742921234.2744362,2025/03/25 - 16:47:14,49.384792499999996,1.067916
1742921235.2925968,2025/03/25 - 16:47:15,49.38479433333333,1.0679123333333334
1742921236.2546217,2025/03/25 - 16:47:16,49.38479616666667,1.0679071666666666
1742921237.2816663,2025/03/25 - 16:47:17,49.38479866666667,1.0679011666666667
1742921238.2819982,2025/03/25 - 16:47:18,49.38480033333333,1.0678971666666666
1742921239.2947574,2025/03/25 - 16:47:19,49.38480633333333,1.0678871666666667
1742921240.3023975,2025/03/25 - 16:47:20,49.38481066666667,1.0678786666666666
1742921241.31252,2025/03/25 - 16:47:21,49.384814166666665,1.0678675
1742921242.322024,2025/03/25 - 16:47:22,49.384818833333334,1.0678593333333333
1742921243.3434236,2025/03/25 - 16:47:23,49.384825666666664,1.0678506666666667
1742921244.300935,2025/03/25 - 16:47:24,49.38483333333333,1.0678363333333334
1742921245.3202827,2025/03/25 - 16:47:25,49.38484066666667,1.067822
1742921246.3217773,2025/03/25 - 16:47:26,49.38484733333333,1.0678103333333333
1742921247.3256505,2025/03/25 - 16:47:27,49.3848545,1.0677995
1742921248.327169,2025/03/25 - 16:47:28,49.384862166666665,1.0677855
1742921249.3440313,2025/03/25 - 16:47:29,49.384870666666664,1.0677699999999999
1742921250.3615043,2025/03/25 - 16:47:30,49.38487816666667,1.0677636666666666
1742921251.322923,2025/03/25 - 16:47:31,49.384885,1.0677571666666668
1742921252.284332,2025/03/25 - 16:47:32,49.38489033333333,1.0677486666666667
1742921253.305399,2025/03/25 - 16:47:33,49.384895666666665,1.0677325
1742921254.2748795,2025/03/25 - 16:47:34,49.38489933333333,1.0677159999999999
1742921255.2889438,2025/03/25 - 16:47:35,49.3849025,1.067699
1742921256.2989063,2025/03/25 - 16:47:36,49.38490483333333,1.0676815
1742921257.309833,2025/03/25 - 16:47:37,49.384907166666665,1.0676616666666667
1742921258.276183,2025/03/25 - 16:47:38,49.384912,1.0676438333333333
1742921259.2688656,2025/03/25 - 16:47:39,49.384915666666664,1.0676333333333332
1742921260.323231,2025/03/25 - 16:47:40,49.3849185,1.0676253333333334
1742921261.2742236,2025/03/25 - 16:47:41,49.384921,1.067625
1742921262.2758932,2025/03/25 - 16:47:42,49.38492516666667,1.0676266666666667
1742921263.277921,2025/03/25 - 16:47:43,49.38493,1.0676286666666666
1742921264.2538476,2025/03/25 - 16:47:44,49.38493666666667,1.0676311666666667
1742921265.2748146,2025/03/25 - 16:47:45,49.38494333333333,1.0676368333333333
1742921266.2900455,2025/03/25 - 16:47:46,49.38494683333333,1.0676443333333334
1742921267.2548096,2025/03/25 - 16:47:47,49.38494933333333,1.0676503333333334
1742921268.2875168,2025/03/25 - 16:47:48,49.38494733333333,1.0676521666666667
1742921269.2943716,2025/03/25 - 16:47:49,49.38494683333333,1.0676533333333333
1742921270.299317,2025/03/25 - 16:47:50,49.384952166666665,1.0676513333333333
1742921271.297673,2025/03/25 - 16:47:51,49.3849575,1.0676491666666668
1742921272.3020306,2025/03/25 - 16:47:52,49.384958833333336,1.0676475
1742921273.302723,2025/03/25 - 16:47:53,49.38495983333333,1.0676436666666667
1742921274.2715802,2025/03/25 - 16:47:54,49.384960666666665,1.06764
1742921275.2243588,2025/03/25 - 16:47:55,49.384961833333335,1.0676355
1742921276.2826335,2025/03/25 - 16:47:56,49.384958166666664,1.0676383333333332
1742921277.290864,2025/03/25 - 16:47:57,49.3849595,1.067636
1742921278.2933345,2025/03/25 - 16:47:58,49.384961,1.0676335
1742921279.2977939,2025/03/25 - 16:47:59,49.384962333333334,1.0676303333333332
1742921280.3689764,2025/03/25 - 16:48:00,49.384959333333335,1.0676278333333333
1742921281.3753788,2025/03/25 - 16:48:01,49.38495566666666,1.0676281666666667
1742921282.3173757,2025/03/25 - 16:48:02,49.384951,1.067633
1742921283.3334084,2025/03/25 - 16:48:03,49.384946166666666,1.0676376666666667
1742921284.3415542,2025/03/25 - 16:48:04,49.38494,1.0676416666666666
1742921285.3632255,2025/03/25 - 16:48:05,49.38493666666667,1.0676451666666666
1742921286.32395,2025/03/25 - 16:48:06,49.384933,1.0676496666666666
1742921287.3081255,2025/03/25 - 16:48:07,49.384928,1.0676531666666667
1742921288.2630813,2025/03/25 - 16:48:08,49.384927166666664,1.0676525
1742921289.2748754,2025/03/25 - 16:48:09,49.384927166666664,1.0676506666666667
1742921290.2416303,2025/03/25 - 16:48:10,49.38492683333333,1.0676503333333334
1742921291.2649705,2025/03/25 - 16:48:11,49.38492083333333,1.0676425
1742921292.3223782,2025/03/25 - 16:48:12,49.3849155,1.0676346666666667
1742921293.2729669,2025/03/25 - 16:48:13,49.384915666666664,1.0676338333333333
1742921294.2770464,2025/03/25 - 16:48:14,49.384915,1.0676325
1742921295.281056,2025/03/25 - 16:48:15,49.3849145,1.0676296666666667
1742921296.2850134,2025/03/25 - 16:48:16,49.3849145,1.0676269999999999
1742921297.3004577,2025/03/25 - 16:48:17,49.38491616666666,1.0676265
1742921298.2659209,2025/03/25 - 16:48:18,49.38491616666666,1.0676228333333333
1742921299.2778666,2025/03/25 - 16:48:19,49.38491616666666,1.0676198333333333
1742921300.282944,2025/03/25 - 16:48:20,49.38491633333333,1.067617
1742921301.2935762,2025/03/25 - 16:48:21,49.38491616666666,1.0676158333333332
1742921302.2636428,2025/03/25 - 16:48:22,49.3849155,1.0676145
1742921303.2772615,2025/03/25 - 16:48:23,49.384915166666666,1.0676143333333332
1742921304.2278562,2025/03/25 - 16:48:24,49.384915,1.0676131666666666
1742921305.2582757,2025/03/25 - 16:48:25,49.3849095,1.0676218333333334
1742921306.260287,2025/03/25 - 16:48:26,49.38490183333333,1.0676285
1742921307.3167844,2025/03/25 - 16:48:27,49.384894,1.067633
1742921307.9492512,2025/03/25 - 16:48:27,49.384894,1.067633
1742921308.261506,2025/03/25 - 16:48:28,49.38489216666667,1.0676315
1742921309.2653208,2025/03/25 - 16:48:29,49.38489033333333,1.0676275
1742921310.3053842,2025/03/25 - 16:48:30,49.384889666666666,1.0676251666666667
1742921311.2555761,2025/03/25 - 16:48:31,49.384889333333334,1.067626
1742921312.2645004,2025/03/25 - 16:48:32,49.384888,1.0676248333333334
1742921313.2770646,2025/03/25 - 16:48:33,49.3848885,1.0676228333333333
1742921314.289917,2025/03/25 - 16:48:34,49.38489033333333,1.0676213333333333
1742921315.302095,2025/03/25 - 16:48:35,49.38489166666667,1.067622
1742921316.3138618,2025/03/25 - 16:48:36,49.384888333333336,1.0676196666666666
1742921317.2761493,2025/03/25 - 16:48:37,49.38488016666667,1.0676146666666666
1742921318.2911785,2025/03/25 - 16:48:38,49.38487133333333,1.0676101666666666
1742921319.2855444,2025/03/25 - 16:48:39,49.384862166666665,1.067608
1742921320.3432875,2025/03/25 - 16:48:40,49.38485566666667,1.0676086666666667
1742921321.4007106,2025/03/25 - 16:48:41,49.38484716666667,1.0676138333333334
1742921322.3511493,2025/03/25 - 16:48:42,49.384837499999996,1.0676176666666666
1742921323.3021576,2025/03/25 - 16:48:43,49.38482916666667,1.0676235
1742921324.2673318,2025/03/25 - 16:48:44,49.384822,1.067631
1742921325.2743685,2025/03/25 - 16:48:45,49.38481816666667,1.0676331666666667
1742921326.2820413,2025/03/25 - 16:48:46,49.38481516666667,1.0676361666666667
1742921327.289905,2025/03/25 - 16:48:47,49.38481066666667,1.067642
1742921328.2968192,2025/03/25 - 16:48:48,49.3848105,1.0676476666666666
1742921329.2718782,2025/03/25 - 16:48:49,49.38480766666667,1.0676516666666667
1742921330.2906733,2025/03/25 - 16:48:50,49.384807,1.0676539999999999
1742921331.2402928,2025/03/25 - 16:48:51,49.38480633333333,1.067658
1742921332.2489386,2025/03/25 - 16:48:52,49.384806166666664,1.0676623333333333
1742921333.2695706,2025/03/25 - 16:48:53,49.384804,1.0676673333333333
1742921334.2551165,2025/03/25 - 16:48:54,49.384801333333336,1.067673
1742921335.2566779,2025/03/25 - 16:48:55,49.38479933333333,1.0676809999999999
1742921336.260282,2025/03/25 - 16:48:56,49.384797999999996,1.0676906666666666
1742921337.2622797,2025/03/25 - 16:48:57,49.384794166666666,1.0676998333333334
1742921338.2658663,2025/03/25 - 16:48:58,49.38478833333333,1.0677146666666666
1742921339.3051097,2025/03/25 - 16:48:59,49.384783999999996,1.0677326666666667
1742921340.2678497,2025/03/25 - 16:49:00,49.38478,1.0677461666666666
1742921341.2904167,2025/03/25 - 16:49:01,49.384775,1.0677591666666666
1742921342.2411804,2025/03/25 - 16:49:02,49.38477566666667,1.0677681666666667
1742921343.255077,2025/03/25 - 16:49:03,49.384775,1.067775
1742921344.2683382,2025/03/25 - 16:49:04,49.3847735,1.067782
1742921345.2858768,2025/03/25 - 16:49:05,49.384772,1.0677878333333333
1742921346.3019722,2025/03/25 - 16:49:06,49.3847715,1.0677945
1742921347.310975,2025/03/25 - 16:49:07,49.38476933333333,1.0678003333333332
1742921348.3214266,2025/03/25 - 16:49:08,49.384768333333334,1.0678063333333334
1742921349.3424659,2025/03/25 - 16:49:09,49.38476333333333,1.0678193333333332
1742921350.292963,2025/03/25 - 16:49:10,49.38475716666667,1.0678334999999999
1742921351.2973845,2025/03/25 - 16:49:11,49.38475416666667,1.0678471666666667
1742921352.299808,2025/03/25 - 16:49:12,49.384753333333336,1.0678623333333332
1742921353.3536875,2025/03/25 - 16:49:13,49.384754666666666,1.0678765
1742921354.302216,2025/03/25 - 16:49:14,49.38475583333333,1.0678876666666666
1742921355.3129234,2025/03/25 - 16:49:15,49.384754,1.0678941666666666
1742921356.2737343,2025/03/25 - 16:49:16,49.38475116666667,1.0679011666666667
1742921357.288554,2025/03/25 - 16:49:17,49.38474733333333,1.06791
1742921358.2986443,2025/03/25 - 16:49:18,49.384745333333335,1.0679153333333333
1742921359.3151832,2025/03/25 - 16:49:19,49.3847415,1.0679241666666666
1742921360.2691324,2025/03/25 - 16:49:20,49.38473966666667,1.0679295
1742921361.2882512,2025/03/25 - 16:49:21,49.38473783333333,1.0679346666666667
