Timestamp,UTC,Latitude,Longitude
1741712059.256422,2025/3/11 - 16:54:18,49.38558283333333,1.0680735
1741712060.3018348,2025/3/11 - 16:54:19,49.385583,1.0680735
1741712061.3503122,2025/3/11 - 16:54:20,49.38558333333333,1.0680735
1741712062.3971603,2025/3/11 - 16:54:21,49.3855905,1.0680736666666666
1741712063.4478853,2025/3/11 - 16:54:23,49.385597833333335,1.0680816666666666
1741712064.5878153,2025/3/11 - 16:54:24,49.3856025,1.0680875
1741712065.728089,2025/3/11 - 16:54:25,49.38560666666667,1.0680943333333333
1741712066.8908255,2025/3/11 - 16:54:26,49.385611,1.0681011666666669
1741712068.0602963,2025/3/11 - 16:54:27,49.38561633333333,1.068107666666667
1741712069.192893,2025/3/11 - 16:54:28,49.38562233333333,1.0681125
1741712070.3330655,2025/3/11 - 16:54:29,49.38562966666667,1.0681108333333331
1741712071.460152,2025/3/11 - 16:54:31,49.38563916666666,1.0680958333333332
1741712072.590629,2025/3/11 - 16:54:32,49.38564383333333,1.068084
1741712073.7252126,2025/3/11 - 16:54:33,49.38564933333333,1.068072
1741712074.8659236,2025/3/11 - 16:54:34,49.385655,1.0680595
1741712076.0019991,2025/3/11 - 16:54:35,49.385659,1.0680468333333333
1741712077.1490722,2025/3/11 - 16:54:36,49.385663,1.0680315
1741712078.2852907,2025/3/11 - 16:54:37,49.38566683333333,1.068016
1741712079.4173105,2025/3/11 - 16:54:38,49.385672666666665,1.0680031666666667
1741712080.5485876,2025/3/11 - 16:54:40,49.385682333333335,1.0679763333333334
1741712081.6810014,2025/3/11 - 16:54:41,49.385685333333335,1.067963
1741712082.812671,2025/3/11 - 16:54:42,49.385686666666665,1.0679511666666666
1741712083.9365246,2025/3/11 - 16:54:43,49.38568883333333,1.067937
1741712085.058746,2025/3/11 - 16:54:44,49.3856895,1.067925
1741712086.1742911,2025/3/11 - 16:54:45,49.385690333333336,1.0679138333333331
1741712087.2837534,2025/3/11 - 16:54:46,49.385690333333336,1.0679026666666669
1741712088.4612892,2025/3/11 - 16:54:48,49.38568833333333,1.0678773333333331
1741712089.5894778,2025/3/11 - 16:54:49,49.38568766666667,1.067863
1741712090.710459,2025/3/11 - 16:54:50,49.38568833333333,1.0678491666666667
1741712091.8238914,2025/3/11 - 16:54:51,49.38568733333333,1.0678356666666666
1741712092.9573767,2025/3/11 - 16:54:52,49.38568716666666,1.0678203333333334
